Long,Lat,Name,Date,Size,Type,Symbol,Details,DateTime,Location1,Electaion,Height,Delivery,Purpose,Sponsor,Yield,x_coord,y_coord,Notes,field,Nuclear,URL
-116.29985000000000,37.31575000000000,USA: Flintlock / Halfbeak,30 Jun 1966,365kt,Nuclear testing database/USA's Tests/Flintlock Series/USA: Flintlock/Halfbeak/USA: Flintlock ,6,USA: Flintlock / Halfbeak,30 Jun 1966  22:00:15.07 UTC,"US-NTS,  Area 19,  20 (Pahute Mesa): U19b,",2043m,-819.3m,Underground shaft,Weapon Development,Sponsor: LASL,365kt,-116.299849999999,37.31575,,,Yes,
162.29393000000000,11.627170000000000,USA: Redwing / Mohawk,2 Jul 1956,360kt,Nuclear testing database/USA's Tests/Redwing Series/USA: Redwing/Mohawk/USA: Redwing ,2,USA: Redwing / Mohawk,2 Jul 1956  18:06:-- UTC,"Enewetak,  Ebiriru (Ruby) ",2m,90m,Tower,Weapon Development,Sponsor: UCRL,360kt,162.29393,11.62717,Device Type: Primary stage,Device: Swan/Flute,Yes,http://en.wikipedia.org/wiki/Operation_Redwing
56.562322263000100,72.79400000000000,USSR: 1962 / 189,29 Oct 1962,360kt,Nuclear testing database/USSR's Tests/1962 Series/USSR: 1962/189/USSR: 1962,2,USSR: 1962 / 189,29 Oct 1962  07:35:-- UTC,Novaya-Zemlya ,,1550m,Atmospheric,Weapon Development,,360kt,56.562322263,72.794,,,Yes,http://en.wikipedia.org/wiki/Novaya_Zemlya
-116.06757000000000,37.11615000000010,USA: Mandrel / Flask-Red,26 May 1970,35t,Nuclear testing database/USA's Tests/Mandrel Series/USA: Mandrel/Flask-Red/USA: Mandrel ,4,USA: Mandrel / Flask-Red  Plowshare,26 May 1970  15:00:00.05 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2az3,",1259m,-152.4m,Underground shaft,Peaceful research,Sponsor: UCRL,35t,-116.067569999999,37.11615,Venting: detectedSimultaneous, Separate holes. Project Plowshare,Yes,
88.36000000000010,41.58400000000010,PRC: (2),14 May 1965,35kt,Nuclear testing database/China's Tests/Miscellaneous/PRC: (2),2,PRC: (2),14 May 1965  02:00:-- UTC,"Lop Nor,  China ",,500m,Air drop,Weapon Development,,35kt,88.36,41.584,Device Type: Implosion, uranium coreDevice: NGB,Yes,
77.63140971100010,50.37200000000010,USSR: 1958 / 56,14 Mar 1958,35kt,Nuclear testing database/USSR's Tests/1958 Series/USSR: 1958/56/USSR: 1958,2,USSR: 1958 / 56,14 Mar 1958   UTC,Semiplatinsk Test Site ,,1030m,Atmospheric,Weapon Development,,35kt,77.631409711,50.372,,,Yes,
77.64124000000000,49.969460000000000,USSR: 1971 / 340,19 Jun 1971,35kt,Nuclear testing database/USSR's Tests/1971 Series/USSR: 1971/340/USSR: 1971,6,USSR: 1971 / 340,19 Jun 1971  04:00:04.1 UTC,"Semiplatinsk,  Sary-Uzen/Murzhik: 129",,,Underground shaft,Weapon Development,,35kt,77.64124,49.96946,,,Yes,
78.03639000000000,49.779720000000100,USSR: 1980 / 547-1,22 May 1980,35kt,Nuclear testing database/USSR's Tests/1980 Series/USSR: 1980/547-1/USSR: 1980,6,USSR: 1980 / 547-1,22 May 1980  03:00:57.14 UTC,"Semiplatinsk,  Degelen: 173",691m,,Underground tunnel,Weapon Development,,35kt,78.03639,49.77972,,,Yes,
-116.31608000000000,37.324760000000000,UK: Guardian / Serpa,17 Dec 1980,35kt,Nuclear testing database/United Kingdom's Tests/Guardian Series/UK: Guardian/Serpa/UK: Guardian ,6,UK: Guardian / Serpa,17 Dec 1980  15:00:10.086 UTC,"US-NTS,  Area 19,  20 (Pahute Mesa): U19ai,",2028m,-572.7m,Underground shaft,Weapon Development,,35kt,-116.316079999999,37.32476,,,Yes,
-116.07808000000000,37.16176000000010,USA: Bowline / Imp,9 Aug 1968,350t,Nuclear testing database/USA's Tests/Bowline Series/USA: Bowline/Imp/USA: Bowline ,4,USA: Bowline / Imp,9 Aug 1968  13:00:00.0 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2bj,",1314m,-178.46m,Underground shaft,Weapon Development,Sponsor: UCRL,350t,-116.078079999999,37.16176,Venting: 4.2kCi, detected on site,Yes,http://en.wikipedia.org/wiki/Operation_Bowline
-116.05243000000000,37.178360000000100,USA: Bedrock / Portola,6 Feb 1975,350t,Nuclear testing database/USA's Tests/Bedrock Series/USA: Bedrock/Portola/USA: Bedrock ,4,USA: Bedrock / Portola,6 Feb 1975  15:00:30.165 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U10bb,",1285m,-198.12m,Underground shaft,Weapon Development,Sponsor: UCRL,350t,-116.052429999999,37.17836,Venting: Ci, detectedSimultaneous same hole.,Yes,http://en.wikipedia.org/wiki/Operation_Bedrock
-116.36864000000000,37.23968000000010,USA: Charioteer / Galveston,4 Sep 1986,350t,Nuclear testing database/USA's Tests/Charioteer Series/USA: Charioteer/Galveston/USA: Charioteer ,4,USA: Charioteer / Galveston,4 Sep 1986  16:00:09.057 UTC,"US-NTS,  Area 19,  20 (Pahute Mesa): U19af,",2018m,-487.1m,Underground shaft,Weapon Development,Sponsor: LASL,350t,-116.368639999999,37.23968,,,Yes,http://en.wikipedia.org/wiki/Operation_Charioteer
47.93109598900000,47.914180000000000,USSR: 1975 / 420,25 Apr 1975,350t,Nuclear testing database/USSR's Tests/1975 Series/USSR: 1975/420/USSR: 1975,4,USSR: 1975 / 420  Plowshare,25 Apr 1975  05:00:00.0 UTC,"Kazakhstan,  Bolshoy Azgir: A-II-2",,-600m,Underground shaft,Industrial,,350t,47.931095989,47.91418,,,Yes,
-116.42113000000000,37.24261100000010,USA: Anvil / Cheshire,14 Feb 1976,350kt,Nuclear testing database/USA's Tests/Anvil Series/USA: Anvil/Cheshire/USA: Anvil ,6,USA: Anvil / Cheshire,14 Feb 1976  11:00:30.162 UTC,"US-NTS,  Area 19,  20 (Pahute Mesa): U20n,",1947m,-1167m,Underground shaft,Weapon Development,Sponsor: UCRL,350kt,-116.421129999999,37.242611,,,Yes,http://en.wikipedia.org/wiki/Operation_Anvil_(Nuclear_test)
-116.36549000000000,37.30955000000010,USA: Anvil / Estuary,9 Mar 1976,350kt,Nuclear testing database/USA's Tests/Anvil Series/USA: Anvil/Estuary/USA: Anvil ,6,USA: Anvil / Estuary,9 Mar 1976  14:00:00.094 UTC,"US-NTS,  Area 19,  20 (Pahute Mesa): U19g,",2025m,-856.79m,Underground shaft,Weapon Development,Sponsor: LASL,350kt,-116.365489999999,37.30955,,,Yes,http://en.wikipedia.org/wiki/Operation_Anvil_(Nuclear_test)
-138.82396364300000,-21.823129999999900,France: 1971 / Dioné,5 Jun 1971,34kt,Nuclear testing database/France's Tests/1971 Series/France: 1971/Dioné/France: 1971,2,France: 1971 / Dioné,5 Jun 1971  19:15:-- UTC,Moruroa Atoll Denise zone: Denise ,,275m,Balloon,Weapon Development,,34kt,-138.823963642999,-21.8231299999999,Device Type: Implosion,plutonium coreDevice: AN-51,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.95036,-21.87040000000000,France: 1984 / Acaste,2 Nov 1984,34kt,Nuclear testing database/France's Tests/1984 Series/France: 1984/Acaste/France: 1984,6,France: 1984 / Acaste,2 Nov 1984  20:00:45.1 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Hippocampe1",0m,,Underground shaft,Weapon Development,,34kt,-138.950359999999,-21.8703999999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.94037000000000,-21.86155999999990,France: 1991 / Lycurgue,15 Jul 1991,34kt,Nuclear testing database/France's Tests/1991 Series/France: 1991/Lycurgue/France: 1991,6,France: 1991 / Lycurgue,15 Jul 1991  18:09:58.3 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Isurus3",0m,,Underground shaft,Weapon Development,,34kt,-138.940369999999,-21.8615599999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.90311000000000,-21.847660000000000,France: 1984 / Echemos,16 Jun 1984,34kt,Nuclear testing database/France's Tests/1984 Series/France: 1984/Echemos/France: 1984,6,France: 1984 / Echemos,16 Jun 1984  17:00:44.0 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Murene3",0m,,Underground shaft,Weapon Development,,34kt,-138.903109999999,-21.8476599999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
78.00528000000010,49.752500000000100,USSR: 1970 / 326,6 Sep 1970,34kt,Nuclear testing database/USSR's Tests/1970 Series/USSR: 1970/326/USSR: 1970,6,USSR: 1970 / 326  Plowshare,6 Sep 1970  04:02:59.9 UTC,"Semiplatinsk,  Degelen: 8",752m,,Underground tunnel,Peaceful research,,34kt,78.00528,49.7525,,,Yes,
-108.33276500000000,39.83362800000000,USA: Toggle / Rio Blanco-1,17 May 1973,33kt,Nuclear testing database/USA's Tests/Toggle Series/USA: Toggle/Rio Blanco-1/USA: Toggle,6,USA: Toggle / Rio Blanco-1  Plowshare,17 May 1973  16:00:00.12 UTC,"near Rifle,  Colorado ",1938m,-1758m,Underground shaft,Peaceful research,Sponsor: UCRL,33kt,-108.332764999999,39.833628,Project Plowshare - AEC/Gas industry enhancement experiment. Simultaneous same hole.,,Yes,http://en.wikipedia.org/wiki/Project_Rio_Blanco
-108.33276500000000,39.83362800000000,USA: Toggle / Rio Blanco-2,17 May 1973,33kt,Nuclear testing database/USA's Tests/Toggle Series/USA: Toggle/Rio Blanco-2/USA: Toggle,6,USA: Toggle / Rio Blanco-2  Plowshare,17 May 1973  16:00:00.12 UTC,"near Rifle,  Colorado ",1938m,-1875m,Underground shaft,Peaceful research,Sponsor: UCRL,33kt,-108.332764999999,39.833628,Project Plowshare - AEC/Gas industry enhancement experiment. Simultaneous same hole.,,Yes,http://en.wikipedia.org/wiki/Project_Rio_Blanco
-108.33276500000000,39.83362800000000,USA: Toggle / Rio Blanco-3,17 May 1973,33kt,Nuclear testing database/USA's Tests/Toggle Series/USA: Toggle/Rio Blanco-3/USA: Toggle,6,USA: Toggle / Rio Blanco-3  Plowshare,17 May 1973  16:00:00.12 UTC,"near Rifle,  Colorado ",1938m,-2015m,Underground shaft,Peaceful research,Sponsor: UCRL,33kt,-108.332764999999,39.833628,Project Plowshare - AEC/Gas industry enhancement experiment. Simultaneous same hole.,,Yes,http://en.wikipedia.org/wiki/Project_Rio_Blanco
-116.07224000000000,37.086490000000000,USA: Fusileer / Breton,13 Sep 1984,33kt,Nuclear testing database/USA's Tests/Fusileer Series/USA: Fusileer/Breton/USA: Fusileer ,6,USA: Fusileer / Breton,13 Sep 1984  14:00:00.0 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U4ar,",1238m,-483.11m,Underground shaft,Weapon Development,Sponsor: UCRL,33kt,-116.072239999999,37.08649,Venting: i, detected,Yes,
-116.06925000000000,37.085930000000100,USA: Touchstone / Bullfrog,30 Aug 1988,33kt,Nuclear testing database/USA's Tests/Touchstone Series/USA: Touchstone/Bullfrog/USA: Touchstone ,6,USA: Touchstone / Bullfrog,30 Aug 1988  18:00:00.089 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U4au,",1236m,-489.2m,Underground shaft,Weapon Development,Sponsor: UCRL,33kt,-116.069249999999,37.08593,Venting: i, detected,Yes,
-116.06781000000000,37.14279000000010,USA: Cornerstone / Ingot,9 Mar 1989,33kt,Nuclear testing database/USA's Tests/Cornerstone Series/USA: Cornerstone/Ingot/USA: Cornerstone ,6,USA: Cornerstone / Ingot,9 Mar 1989  14:00:05.086 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2gg,",1280m,-500m,Underground shaft,Weapon Development,Sponsor: UCRL,33kt,-116.067809999999,37.14279,,,Yes,
-139.01,-21.87100000000000,France: 1974 / Verseau,14 Sep 1974,332kt,Nuclear testing database/France's Tests/1974 Series/France: 1974/Verseau/France: 1974,2,France: 1974 / Verseau,14 Sep 1974  23:30:-- UTC,Moruroa Atoll Dindon zone: Dindon ,,433m,Balloon,Weapon Development,,332kt,-139.009999999999,-21.8709999999999,Device Type: Multistage,Device: TN-60?,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-116.07744000000000,37.16500000000010,USA: Whetstone / Alpaca,12 Feb 1965,330t,Nuclear testing database/USA's Tests/Whetstone Series/USA: Whetstone/Alpaca/USA: Whetstone ,4,USA: Whetstone / Alpaca,12 Feb 1965  15:10:29.49 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2a,",1315m,-224.61m,Underground shaft,Weapon Development,Sponsor: UCRL,330t,-116.077439999999,37.165,Venting: 40kCi, detected off site,Yes,
162.2216800000000,11.657510000000100,USA: Hardtack I / Yellowwood,26 May 1958,330kt,Nuclear testing database/USA's Tests/Hardtack I Series/USA: Hardtack I/Yellowwood/USA: Hardtack I ,2,USA: Hardtack I / Yellowwood  Fizzle,26 May 1958  02:00:00.1 UTC,"Enewetak,  Enjebi (Janet) ",0m,3m,Barge,Weapon Development,Sponsor: LASL,330kt,162.22168,11.65751,Device: TX-46,became W-53Fizzled low burn in secondary. Retry in Oak.,Yes,http://en.wikipedia.org/wiki/Operation_Hardtack_I
64.94565000000010,28.792730000000100,Pak: Chagai 1 / (1)-1,28 May 1998,32kt,Nuclear testing database/Pakistan's Tests/Chagai 1 Series/Pak: Chagai 1/(1)-1/Pak: Chagai 1,6,Pak: Chagai 1 / (1)-1,28 May 1998  10:16:15.8 UTC,"Ras Koh,  Pakistan ",,,Underground tunnel,Weapon Development,,32kt,64.94565,28.79273,Device Type: Boosted fissionNotice debris from light rock band slumped downhill from shaking.  No official word on what happened in the test.  A. Q Khan well connected but considered unreliable says 1 large and 4 small devices detonated.,,Yes,http://en.wikipedia.org/wiki/Chagai-I
54.696300000000100,70.72333000000000,USSR: 1957 / 43,7 Sep 1957,32kt,Nuclear testing database/USSR's Tests/1957 Series/USSR: 1957/43/USSR: 1957,2,USSR: 1957 / 43,7 Sep 1957  08:00:01.0 UTC,"Novaya-Zemlya,  Chernaya Bay ",2m,15m,Tower,Fundamental science,,32kt,54.6963,70.72333,The only surface test at NTSNZ  320' in from Guba Chernya bay.,,Yes,http://en.wikipedia.org/wiki/Novaya_Zemlya
-116.02610000000000,37.04020000000000,USA: Upshot-Knothole / Harry,19 May 1953,32kt,Nuclear testing database/USA's Tests/Upshot-Knothole Series/USA: Upshot-Knothole/Harry/USA: Upshot-Knothole ,2,USA: Upshot-Knothole / Harry,19 May 1953  12:04:59.5 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): 3,",,90m,Tower,Weapon Development,Sponsor: LASL,32kt,-116.026099999999,37.0402,Device: TX-13D Hamlet,,Yes,
-138.914,-21.846800000000000,France: 1986 / Circé,10 Dec 1986,32kt,Nuclear testing database/France's Tests/1986 Series/France: 1986/Circé/France: 1986,6,France: 1986 / Circé,10 Dec 1986  17:00:15.2 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Labre2",0m,,Underground shaft,Weapon Development,,32kt,-138.913999999999,-21.8467999999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
78.00583000000010,49.75167000000010,USSR: 1975 / 422,8 Jun 1975,32kt,Nuclear testing database/USSR's Tests/1975 Series/USSR: 1975/422/USSR: 1975,6,USSR: 1975 / 422  Plowshare,8 Jun 1975  03:00:27.0 UTC,"Semiplatinsk,  Degelen: 165",722m,,Underground tunnel,Peaceful research,,32kt,78.00583,49.75167,,,Yes,
78.04861000000010,49.758890000000100,USSR: 1966 / 252,5 Aug 1966,32kt,Nuclear testing database/USSR's Tests/1966 Series/USSR: 1966/252/USSR: 1966,6,USSR: 1966 / 252,5 Aug 1966  03:57:59.6 UTC,"Semiplatinsk,  Degelen: 17",748m,,Underground tunnel,Weapon Development,,32kt,78.04861,49.75889,,,Yes,
78.08083000000010,49.738060000000100,USSR: 1968 / 289,5 Sep 1968,32kt,Nuclear testing database/USSR's Tests/1968 Series/USSR: 1968/289/USSR: 1968,6,USSR: 1968 / 289,5 Sep 1968  04:05:59.6 UTC,"Semiplatinsk,  Degelen: 509",651m,,Underground tunnel,Weapon effect,,32kt,78.08083,49.73806,,,Yes,
77.66434370000010,50.37500000000010,USSR: 1957 / 40,16 Apr 1957,320kt,Nuclear testing database/USSR's Tests/1957 Series/USSR: 1957/40/USSR: 1957,2,USSR: 1957 / 40,16 Apr 1957   UTC,Semiplatinsk Test Site ,,2000m,Atmospheric,Weapon Development,,320kt,77.6643437,50.375,Device Type: Multistage,,Yes,
56.50145141400000,72.79400000000000,USSR: 1962 / 176,7 Oct 1962,320kt,Nuclear testing database/USSR's Tests/1962 Series/USSR: 1962/176/USSR: 1962,2,USSR: 1962 / 176,7 Oct 1962  16:32:-- UTC,Novaya-Zemlya ,,1440m,Atmospheric,Weapon Development,,320kt,56.501451414,72.794,,,Yes,http://en.wikipedia.org/wiki/Novaya_Zemlya
77.72200000000000,50.313000000000000,USSR: 1962 / 206,26 Nov 1962,31t,Nuclear testing database/USSR's Tests/1962 Series/USSR: 1962/206/USSR: 1962,3,USSR: 1962 / 206  Unsuccessful safety test,26 Nov 1962   UTC,Semiplatinsk Test Site ,,0m,Dry surface,Safety experiment,,31t,77.722,50.313,,,Yes,
-116.02530000000000,37.09190000000010,USA: Buster / Easy,5 Nov 1951,31kt,Nuclear testing database/USA's Tests/Buster Series/USA: Buster/Easy/USA: Buster ,2,USA: Buster / Easy,5 Nov 1951  16:29:58.2 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): 7,",0m,400m,Air drop,Weapon Development,Sponsor: LASL,31kt,-116.025299999999,37.0919,Device Type: ?,Device: TX-7E,Yes,http://en.wikipedia.org/wiki/Operation_Buster-Jangle
-116.02110000000000,37.08440000000010,USA: Tumbler / Charlie,22 Apr 1952,31kt,Nuclear testing database/USA's Tests/Tumbler Series/USA: Tumbler/Charlie/USA: Tumbler ,2,USA: Tumbler / Charlie,22 Apr 1952  17:03:10.0 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): 7,",0m,1050m,Air drop - free fall,Weapon Development,Sponsor: LASL,31kt,-116.021099999999,37.0844,Device Type: ?,Device: Mk-4Proof test of new core (?). First blast broadcast live on TV. Desert Rock IV.,Yes,
-116.12835000000000,37.11981000000000,USA: Bowline / Stoddard,17 Sep 1968,31kt,Nuclear testing database/USA's Tests/Bowline Series/USA: Bowline/Stoddard/USA: Bowline ,6,USA: Bowline / Stoddard  Plowshare,17 Sep 1968  14:00:00.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2cms,",1370m,-467.87m,Underground shaft,Peaceful research,Sponsor: UCRL,31kt,-116.128349999999,37.11981,Venting: Ci, detectedProject Plowshare - excavation device development,Yes,http://en.wikipedia.org/wiki/Operation_Bowline
78.84754000000000,49.902690000000100,USSR: 1981 / 585-1,29 Nov 1981,31kt,Nuclear testing database/USSR's Tests/1981 Series/USSR: 1981/585-1/USSR: 1981,6,USSR: 1981 / 585-1,29 Nov 1981  03:35:11.2 UTC,"Semiplatinsk,  Balapan: 1237",,,Underground shaft,Weapon Development,,31kt,78.84754,49.90269,,,Yes,
165.27330000000000,11.690800000000000,USA: Hardtack I / Aspen,14 Jun 1958,319kt,Nuclear testing database/USA's Tests/Hardtack I Series/USA: Hardtack I/Aspen/USA: Hardtack I ,2,USA: Hardtack I / Aspen,14 Jun 1958  17:00:30.1 UTC,"Bikini,  Namu (Charlie) ",0m,3m,Barge,Weapon Development,Sponsor: UCRL,319kt,165.2733,11.6908,Device: XW-47 ?,,Yes,http://en.wikipedia.org/wiki/Operation_Hardtack_I
77.65493398900010,50.38400000000010,USSR: 1954 / 11,1 Oct 1954,30t,Nuclear testing database/USSR's Tests/1954 Series/USSR: 1954/11/USSR: 1954,3,USSR: 1954 / 11,1 Oct 1954   UTC,Semiplatinsk Test Site ,,105m,Atmospheric,Weapon Development,Sponsor: KB-11,30t,77.654933989,50.384,Device Type: ?,,Yes,
77.72669841900010,50.319000000000100,USSR: 1961 / 104,19 Sep 1961,30t,Nuclear testing database/USSR's Tests/1961 Series/USSR: 1961/104/USSR: 1961,3,USSR: 1961 / 104  Unsuccessful safety test,19 Sep 1961   UTC,Semiplatinsk Test Site ,,0m,Dry surface,Safety experiment,,30t,77.726698419,50.319,,,Yes,
64.51700000000010,38.968000000000100,USSR: 1966 / 255 Urta-Bulak,30 Sep 1966,30kt,Nuclear testing database/USSR's Tests/1966 Series/USSR: 1966/255 Urta-Bulak/USSR: 1966,6,USSR: 1966 / 255 Urta-Bulak  Plowshare,30 Sep 1966  05:59:51.0 UTC,Uzbekistan: 1-s,,-1532m,Underground shaft,Extinguishing oil/gas fires,Sponsor: KB-11,30kt,64.517,38.968,Gas fire shaft closure.,,Yes,http://www.youtube.com/watch?v=ord-AyaFLaA
-126.26670000000000,28.733300000000000,USA: Wigwam / Wigwam,14 May 1955,30kt,Nuclear testing database/USA's Tests/Wigwam Series/USA: Wigwam/Wigwam/USA: Wigwam ,6,USA: Wigwam / Wigwam,14 May 1955  20:00:00.0 UTC,Pacific Ocean ,0m,-610m,Underwater,Weapon effect,Sponsor: LASL,30kt,-126.266699999999,28.7333,Device Type: ?,Device: Mk-90 B7 BettyDeep water  submarine hull test.,Yes,http://en.wikipedia.org/wiki/Operation_Wigwam
-116.56661000000000,37.34326000000000,USA: Bowline / Schooner,8 Dec 1968,30kt,Nuclear testing database/USA's Tests/Bowline Series/USA: Bowline/Schooner/USA: Bowline ,6,USA: Bowline / Schooner  Plowshare,8 Dec 1968  16:00:00.14 UTC,"US-NTS,  Area 19,  20 (Pahute Mesa): U20u,",1668m,-111.22m,Cratering (shallow sub surface),Peaceful research,Sponsor: UCRL,30kt,-116.566609999999,37.34326,Venting: 3.7Mci, detected off siteProject Plowshare,Yes,http://en.wikipedia.org/wiki/Operation_Bowline
-116.06708000000000,37.11793000000010,USA: Mandrel / Yannigan-White,26 Feb 1970,30kt,Nuclear testing database/USA's Tests/Mandrel Series/USA: Mandrel/Yannigan-White/USA: Mandrel ,6,USA: Mandrel / Yannigan-White,26 Feb 1970  15:00:30.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2ay2,",1261m,-363m,Underground shaft,Weapon Development,Sponsor: UCRL,30kt,-116.067079999999,37.11793,Venting: detectedSimultaneous, separate holes.,Yes,
-138.95036,-21.867400000000000,France: 1986 / Galatée,30 May 1986,30kt,Nuclear testing database/France's Tests/1986 Series/France: 1986/Galatée/France: 1986,6,France: 1986 / Galatée,30 May 1986  17:00:25.1 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Hippocampe2",0m,,Underground shaft,Weapon Development,,30kt,-138.950359999999,-21.8673999999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.94037000000000,-21.864560000000000,France: 1987 / Lycomède,20 May 1987,30kt,Nuclear testing database/France's Tests/1987 Series/France: 1987/Lycomède/France: 1987,6,France: 1987 / Lycomède,20 May 1987  17:00:05.1 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Isurus2",0m,,Underground shaft,Weapon Development,,30kt,-138.940369999999,-21.8645599999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
77.98250000000010,49.76194000000000,USSR: 1978 / 482-1,26 Mar 1978,30kt,Nuclear testing database/USSR's Tests/1978 Series/USSR: 1978/482-1/USSR: 1978,6,USSR: 1978 / 482-1,26 Mar 1978  03:56:59.96 UTC,"Semiplatinsk,  Degelen: 701",704m,-260m,Underground tunnel,Weapon Development,,30kt,77.9825,49.76194,,,Yes,
78.10917000000010,49.79000000000010,USSR: 1983 / 631,26 Dec 1983,30kt,Nuclear testing database/USSR's Tests/1983 Series/USSR: 1983/631/USSR: 1983,6,USSR: 1983 / 631,26 Dec 1983  04:02:99.25 UTC,"Semiplatinsk,  Degelen: 129",611m,,Underground tunnel,Fundamental science,,30kt,78.10917,49.79,,,Yes,
78.97872000000010,50.02305000000010,USSR: 1981 / 568-1,29 Mar 1981,30kt,Nuclear testing database/USSR's Tests/1981 Series/USSR: 1981/568-1/USSR: 1981,6,USSR: 1981 / 568-1,29 Mar 1981  04:03:52.58 UTC,"Semiplatinsk,  Balapan: 1234",,,Underground shaft,Weapon Development,,30kt,78.97872,50.02305,,,Yes,
48.14327000000000,47.85243000000000,USSR: 1979 / 537 Galit-2,24 Oct 1979,30kt,Nuclear testing database/USSR's Tests/1979 Series/USSR: 1979/537 Galit-2/USSR: 1979,6,USSR: 1979 / 537 Galit-2  Plowshare,24 Oct 1979  05:59:59.0 UTC,"Kazakhstan,  Bolshoy Azgir: A-X ",,,Underground shaft,Cavity Excavation,,30kt,48.14327,47.85243,,,Yes,
54.80000000000010,43.867000000000100,USSR: 1969 / 313 Say-Utes 1,6 Dec 1969,30kt,Nuclear testing database/USSR's Tests/1969 Series/USSR: 1969/313 Say-Utes 1/USSR: 1969,6,USSR: 1969 / 313 Say-Utes 1  Plowshare,6 Dec 1969  07:02:59.9 UTC,"Kazakhstan,  Mangyshlak oblast: 2-T",,-410m,Underground shaft,Earthmoving,,30kt,54.8,43.867,,,Yes,
62.00000000000010,46.00000000000010,USSR: 1956 / 25 Baikal,2 Feb 1956,300t,Nuclear testing database/USSR's Tests/1956 Series/USSR: 1956/25 Baikal/USSR: 1956,3,USSR: 1956 / 25 Baikal,2 Feb 1956   UTC,"Missile Test Range near Kapustin Yar,  Astrakhan region ",,,High altitude rocket (30-80km),Weapon effect,,300t,62.0,46.0,First surface nuclear exploson (near Aralsk in Kazakhstan) from missile launch near MTR,,Yes,
-116.02770000000000,37.042700000000000,USA: Plumbbob / Coulomb-B,6 Sep 1957,300t,Nuclear testing database/USA's Tests/Plumbbob Series/USA: Plumbbob/Coulomb-B/USA: Plumbbob ,3,USA: Plumbbob / Coulomb-B  Unsuccessful safety test,6 Sep 1957  20:00:05.6 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): S3g,",,0m,Dry surface,Safety experiment,Sponsor: LASL,300t,-116.027699999999,37.0427,Device Type: Boosted fission,Device: XW-31One-point safety experiment high limits test expected 1-2 lbs max .2 kt,Yes,
-116.03228000000000,37.00109000000000,USA: Arbor / Elida,19 Dec 1973,300t,Nuclear testing database/USA's Tests/Arbor Series/USA: Arbor/Elida/USA: Arbor ,4,USA: Arbor / Elida,19 Dec 1973  19:00:16.11 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3hy,",1178m,-381.42m,Underground shaft,Weapon Development,Sponsor: LASL,300t,-116.032279999999,37.00109,Venting: 8Ci, detected,Yes,http://en.wikipedia.org/wiki/Operation_Arbor
-138.86661000000000,-21.854599999999900,France: 1991 / Coronis,5 Jul 1991,300t,Nuclear testing database/France's Tests/1991 Series/France: 1991/Coronis/France: 1991,4,France: 1991 / Coronis,5 Jul 1991  18:00:00 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Requin3",0m,,Underground shaft,Weapon Development,,300t,-138.866609999999,-21.8545999999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
